ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6341196,HP427750,7/1/2008 19:50,014XX N AVERS AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,TRUE,FALSE,2535,25,30,23,04A,1150446,1909339,2008,2/4/2016 6:33,41.90712855,-87.72278593,"(41.907128554, -87.722785931)"
6341197,HP429380,7/2/2008 15:30,051XX N MAJOR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1622,16,45,11,14,1137179,1933659,2008,2/4/2016 6:33,41.97411396,-87.77093588,"(41.97411396, -87.770935877)"
6341199,HP417481,6/24/2008 12:08,053XX S CORNELL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2132,2,5,41,5,1188157,1870293,2008,2/4/2016 6:33,41.79916449,-87.58550808,"(41.799164489, -87.585508076)"
6341200,HP411746,6/23/2008 16:03,004XX E 71ST ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,322,3,6,69,18,1180582,1858047,2008,2/4/2016 6:33,41.76573778,-87.61366297,"(41.765737777, -87.613662966)"
6341201,HP427354,7/1/2008 15:45,012XX N LOCKWOOD AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,2532,25,37,25,08B,1140802,1907605,2008,2/4/2016 6:33,41.90255316,-87.75825562,"(41.902553158, -87.758255623)"
6341202,HP429396,7/2/2008 12:00,038XX W MARQUETTE RD,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,833,8,13,65,6,1151964,1859902,2008,2/4/2016 6:33,41.77143738,-87.71850957,"(41.771437376, -87.718509572)"
6341203,HP425817,6/30/2008 20:30,031XX S INDIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2112,2,3,35,08B,1178115,1884255,2008,2/4/2016 6:33,41.83771122,-87.6219102,"(41.837711216, -87.621910198)"
6341204,HP427911,7/1/2008 11:00,014XX N HARDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2535,25,30,23,08B,1149787,1909199,2008,2/4/2016 6:33,41.90675723,-87.72521039,"(41.906757227, -87.725210386)"
6341206,HP429402,7/2/2008 14:00,005XX N STATE ST,870,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,FALSE,1831,18,42,8,6,1176278,1903807,2008,2/4/2016 6:33,41.89140473,-87.62806151,"(41.891404732, -87.628061509)"
6341207,HP250422,3/28/2008 18:00,046XX N KEDVALE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1722,17,39,14,6,1147909,1930192,2008,2/4/2016 6:33,41.96440019,-87.73156781,"(41.964400187, -87.73156781)"
6341213,HP427408,7/1/2008 16:30,072XX S EAST END AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,FALSE,FALSE,324,3,8,43,3,1188788,1857330,2008,2/4/2016 6:33,41.76357792,-87.58360857,"(41.763577924, -87.583608567)"
6341214,HP429315,7/2/2008 1:00,042XX N MARINE DR,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,2323,19,46,3,6,1170986,1928779,2008,2/4/2016 6:33,41.96004678,-87.64676205,"(41.960046783, -87.646762046)"
6341216,HP429334,7/2/2008 13:45,025XX N NORMANDY AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,2512,25,36,18,6,1131321,1916235,2008,2/4/2016 6:33,41.9264041,-87.79288181,"(41.926404101, -87.792881805)"
6341217,HP427371,7/1/2008 16:30,090XX S WESTERN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VEHICLE NON-COMMERCIAL,TRUE,FALSE,2221,22,19,72,15,1161948,1844730,2008,2/4/2016 6:33,41.72960144,-87.68233218,"(41.729601441, -87.682332181)"
6341219,HP426519,6/30/2008 20:00,026XX S PRAIRIE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,2112,1,4,35,7,1178484,1887040,2008,2/4/2016 6:33,41.84534506,-87.62047137,"(41.845345061, -87.620471366)"
6341220,HP429238,7/2/2008 9:00,063XX S INGLESIDE AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,314,3,20,42,6,1183818,1863049,2008,2/4/2016 6:33,41.77938882,-87.6016461,"(41.779388822, -87.601646099)"
6341222,HP428127,7/1/2008 22:45,030XX N HAUSSEN CT,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,2523,25,30,21,08B,1150279,1920146,2008,2/4/2016 6:33,41.93678719,-87.7231169,"(41.936787194, -87.723116903)"
6341223,HP427351,7/1/2008 14:46,094XX S ASHLAND AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,2221,22,21,73,11,1167325,1842212,2008,2/4/2016 6:33,41.72257838,-87.66270655,"(41.722578383, -87.662706548)"
6341224,HP426577,6/30/2008 22:40,036XX S LAKE PARK AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2122,2,4,36,5,1182233,1881257,2008,2/4/2016 6:33,41.82938992,-87.60689263,"(41.829389915, -87.606892634)"
6341225,HP423891,6/27/2008 22:30,013XX N DAMEN AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1424,14,1,24,6,1162813,1909242,2008,2/4/2016 6:33,41.90661185,-87.67735929,"(41.906611845, -87.677359292)"
6341226,HP429444,7/2/2008 16:18,067XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,725,7,15,67,6,1166831,1860122,2008,2/4/2016 6:33,41.77173651,-87.66400571,"(41.771736514, -87.66400571)"
6341227,HP429443,7/2/2008 2:30,059XX S ABERDEEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,FALSE,FALSE,712,7,16,68,7,1169999,1865392,2008,2/4/2016 6:33,41.78612978,-87.65223985,"(41.786129784, -87.652239848)"
6341228,HP424767,6/29/2008 5:30,043XX W DIVERSEY AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,2523,25,31,20,08B,1146754,1918256,2008,2/4/2016 6:33,41.93166898,-87.73612025,"(41.931668983, -87.736120248)"
6341229,HP416354,6/25/2008 8:00,007XX S LYTLE ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1213,12,25,28,6,1168072,1897008,2008,2/4/2016 6:33,41.87292891,-87.65839445,"(41.872928905, -87.658394449)"
6341231,HP428065,7/1/2008 22:10,091XX S LEAVITT ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,TRUE,FALSE,2221,22,19,72,14,1163294,1844102,2008,2/4/2016 6:33,41.72785007,-87.67741892,"(41.727850068, -87.677418917)"
6341232,HP429496,7/2/2008 8:00,012XX W KINZIE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1212,12,27,28,6,1168387,1902848,2008,2/4/2016 6:33,41.8889475,-87.65706899,"(41.888947495, -87.657068987)"
6341233,HP429407,7/1/2008 0:00,038XX W 58TH PL,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,822,8,13,62,5,1151832,1865540,2008,2/4/2016 6:33,41.78691152,-87.71884576,"(41.786911516, -87.718845761)"
6341235,HP427784,7/1/2008 5:00,011XX W DIVISION ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1822,18,32,8,6,1168652,1908163,2008,2/4/2016 6:33,41.90352647,-87.6559417,"(41.90352647, -87.655941702)"
6341236,HP429506,6/22/2008 17:00,030XX N KOSTNER AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2523,25,31,20,08A,1146522,1919767,2008,2/4/2016 6:33,41.93581974,-87.73693419,"(41.935819737, -87.736934192)"
6341238,HP429376,4/13/2008 10:00,005XX E PERSHING RD,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,FOREST PRESERVE,FALSE,FALSE,212,2,4,35,11,1180463,1879234,2008,2/4/2016 6:33,41.82387954,-87.61344883,"(41.82387954, -87.613448828)"
6341239,HP429433,7/2/2008 12:00,031XX S RACINE AVE,820,THEFT,$500 AND UNDER,ALLEY,FALSE,FALSE,924,9,11,60,6,1168831,1883826,2008,2/4/2016 6:33,41.83673996,-87.6559896,"(41.836739957, -87.655989596)"
6341240,HP429509,7/1/2008 20:30,071XX N ROCKWELL ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2411,24,50,2,6,1157734,1947250,2008,2/4/2016 6:33,42.01101305,-87.69497644,"(42.011013054, -87.694976435)"
6341241,HP429453,7/2/2008 1:00,054XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,934,9,3,37,14,1175213,1868779,2008,2/4/2016 6:33,41.79530913,-87.63302166,"(41.795309131, -87.63302166)"
6341242,HP429511,6/22/2008 0:01,068XX S LANGLEY AVE,610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,FALSE,FALSE,321,3,6,42,5,1182067,1859887,2008,2/4/2016 6:33,41.7707527,-87.60816314,"(41.770752695, -87.608163139)"
6341243,HP427220,7/1/2008 13:20,061XX W FULLERTON AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,2512,25,29,19,3,1135255,1915305,2008,2/4/2016 6:33,41.92378312,-87.77844804,"(41.923783122, -87.778448036)"
6341244,HP429529,6/30/2008 9:00,045XX W GEORGE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,2521,25,31,20,11,1145711,1918896,2008,2/4/2016 6:33,41.93344508,-87.73993687,"(41.933445075, -87.739936865)"
6341245,HP427102,7/1/2008 8:30,017XX N MONITOR AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2531,25,29,25,26,1137161,1910973,2008,2/4/2016 6:33,41.91186156,-87.77154881,"(41.911861555, -87.771548812)"
6341247,HP429575,7/2/2008 0:00,047XX N KIMBALL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1723,17,33,14,7,1152864,1931209,2008,2/4/2016 6:33,41.96709396,-87.71332249,"(41.967093962, -87.713322493)"
6341248,HP429373,6/30/2008 10:30,076XX S KEDZIE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,BANK,FALSE,FALSE,835,8,18,70,26,1156366,1853877,2008,2/4/2016 6:33,41.75481635,-87.70253515,"(41.754816353, -87.702535145)"
6341249,HP429598,6/2/2008 10:00,025XX N KIMBALL AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,FALSE,FALSE,1413,14,35,22,11,1153280,1916695,2008,2/4/2016 6:33,41.92725823,-87.71217965,"(41.92725823, -87.712179653)"
6341250,HP429603,7/2/2008 17:30,058XX W 55TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,FALSE,TRUE,811,8,23,56,26,1138199,1867522,2008,2/4/2016 6:33,41.79260697,-87.76878491,"(41.792606971, -87.768784912)"
6341251,HP429582,7/2/2008 16:00,005XX E 92ND PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,633,6,6,44,7,1181682,1843768,2008,2/4/2016 6:33,41.72652929,-87.61007105,"(41.726529292, -87.610071052)"
6341252,HP429569,6/24/2008 0:01,069XX S OGLESBY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,TRUE,331,3,5,43,26,1192969,1859337,2008,2/4/2016 6:33,41.76898426,-87.56821917,"(41.768984262, -87.568219171)"
6341253,HP429342,7/2/2008 12:48,061XX S KENNETH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,813,8,13,65,14,1147757,1863579,2008,2/4/2016 6:33,41.78160916,-87.73383725,"(41.781609164, -87.733837252)"
6341254,HP429581,7/1/2008 18:30,015XX W ESTES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2423,24,49,1,08B,1164848,1947486,2008,2/4/2016 6:33,42.01151209,-87.66879448,"(42.011512091, -87.668794476)"
6341255,HP427292,7/1/2008 15:35,100XX S PARNELL AVE,496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,TRUE,TRUE,2232,22,9,73,04B,1174401,1838417,2008,2/4/2016 6:33,41.71201018,-87.63690052,"(41.712010181, -87.636900521)"
6341256,HP423795,6/28/2008 14:00,012XX N MONTICELLO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,2535,25,26,23,08B,1151810,1908057,2008,2/4/2016 6:33,41.90358387,-87.71780913,"(41.903583874, -87.71780913)"
6341257,HP428071,7/1/2008 22:23,014XX W 95TH ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2222,22,21,73,08B,1168212,1841736,2008,2/4/2016 6:33,41.72125316,-87.65947122,"(41.72125316, -87.659471219)"
6341258,HP426854,7/1/2008 11:55,003XX W CERMAK RD,860,THEFT,RETAIL THEFT,DRUG STORE,FALSE,FALSE,2111,9,25,34,6,1174359,1889753,2008,2/4/2016 6:33,41.8528827,-87.63552861,"(41.852882701, -87.635528609)"
6341259,HP429159,7/2/2008 13:55,091XX S BEVERLY AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,2221,22,19,72,3,1166174,1844247,2008,2/4/2016 6:33,41.72818726,-87.66686482,"(41.728187264, -87.66686482)"
6341260,HP419358,6/27/2008 14:05,054XX W BELMONT AVE,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2514,25,30,19,08B,1139722,1920746,2008,2/4/2016 6:33,41.9386333,-87.76190106,"(41.938633302, -87.761901059)"
6341261,HP428798,7/2/2008 10:40,092XX S ADA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,2222,22,21,73,08B,1168950,1843558,2008,2/4/2016 6:33,41.72623712,-87.65671562,"(41.726237115, -87.656715615)"
6341262,HP426952,7/1/2008 12:15,044XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,SMALL RETAIL STORE,TRUE,FALSE,2123,2,4,39,08B,1182337,1875846,2008,2/4/2016 6:33,41.81453933,-87.60667897,"(41.814539325, -87.606678967)"
6341263,HP429289,7/2/2008 14:45,114XX S UNION AVE,460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2233,22,34,49,08B,1173696,1828978,2008,2/4/2016 6:33,41.68612376,-87.63976079,"(41.686123758, -87.639760794)"
6341264,HP429416,7/2/2008 9:00,004XX E 87TH PL,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,632,6,6,44,7,1180799,1847071,2008,2/4/2016 6:33,41.73561343,-87.61320432,"(41.735613434, -87.613204315)"
6341267,HP427109,7/1/2008 13:00,027XX S DEARBORN ST,460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,2113,1,3,35,08B,1176316,1886559,2008,2/4/2016 6:33,41.84407427,-87.62844209,"(41.844074267, -87.628442088)"
6341269,HP427578,7/1/2008 17:45,064XX W GRAND AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2512,25,36,19,08A,1133120,1914970,2008,2/4/2016 6:33,41.92290149,-87.78630084,"(41.922901485, -87.786300844)"
6341272,HP429566,7/2/2008 15:00,059XX S MICHIGAN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,233,2,20,40,7,1178172,1865727,2008,2/4/2016 6:33,41.78686749,-87.62226359,"(41.786867488, -87.622263593)"
6341273,HP427720,7/1/2008 15:00,113XX S MORGAN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2234,22,34,75,08B,1171691,1829383,2008,2/4/2016 6:33,41.68727921,-87.64708889,"(41.687279206, -87.647088892)"
6341274,HP424000,6/28/2008 9:00,043XX W ADAMS ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1115,11,28,26,26,1147551,1898660,2008,2/4/2016 6:33,41.87788026,-87.73369476,"(41.877880264, -87.733694759)"
6341275,HP427829,7/1/2008 19:40,035XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,TRUE,2122,2,4,36,08B,1181307,1881665,2008,2/4/2016 6:33,41.83053093,-87.61027746,"(41.830530933, -87.610277459)"
6341279,HP427932,7/1/2008 20:00,017XX N LOTUS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,2532,25,37,25,14,1139795,1911091,2008,2/4/2016 6:33,41.91213761,-87.76186925,"(41.912137611, -87.761869249)"
6341280,HP426899,7/1/2008 12:47,087XX S LOOMIS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2222,22,21,71,18,1168520,1846896,2008,2/4/2016 6:33,41.73540634,-87.65819483,"(41.735406341, -87.658194834)"
6341281,HP427883,7/1/2008 20:30,053XX S HYDE PARK BLVD,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2132,2,5,41,5,1188556,1870311,2008,2/4/2016 6:33,41.79920435,-87.5840443,"(41.799204348, -87.584044296)"
6341282,HP424629,6/28/2008 4:00,022XX N KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,2522,25,31,20,14,1146690,1914468,2008,2/4/2016 6:33,41.92127558,-87.73645234,"(41.921275577, -87.73645234)"
6341284,HP400199,3/1/2008 9:15,068XX S EVANS AVE,3910,INTERFERENCE WITH PUBLIC OFFICER,BRIBERY,ALLEY,TRUE,FALSE,321,3,6,42,26,1182394,1859849,2008,2/4/2016 6:33,41.77064085,-87.60696567,"(41.770640848, -87.606965671)"
6341286,HP427393,7/1/2008 15:55,018XX N TRIPP AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,TRUE,FALSE,2534,25,30,20,26,1147764,1911911,2008,2/4/2016 6:33,41.91423834,-87.73257198,"(41.914238341, -87.732571981)"
6341289,HP427681,7/1/2008 8:00,073XX S SOUTH SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,334,3,7,43,08B,1195265,1857288,2008,2/4/2016 6:33,41.76330531,-87.55987085,"(41.763305308, -87.559870854)"
6341290,HP429584,7/2/2008 17:30,105XX S STATE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,512,5,34,49,04A,1178113,1835163,2008,2/4/2016 6:33,41.70299757,-87.62340447,"(41.702997566, -87.62340447)"
6341292,HP421072,6/28/2008 10:54,044XX W DIVISION ST,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,2533,25,37,23,26,1146654,1907626,2008,2/4/2016 6:33,41.90250112,-87.73675947,"(41.902501122, -87.73675947)"
6341293,HP429274,7/2/2008 14:50,006XX E 62ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,313,3,20,42,08B,1181754,1864047,2008,2/4/2016 6:33,41.78217537,-87.60918206,"(41.782175371, -87.609182059)"
6341295,HP429204,7/2/2008 12:00,043XX W LAWRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,FALSE,FALSE,1722,17,39,14,26,1146713,1931552,2008,2/4/2016 6:33,41.96815509,-87.73593034,"(41.968155094, -87.735930342)"
6341296,HP427993,7/1/2008 21:10,070XX S CHAPPEL AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,331,3,5,43,08A,1191097,1858637,2008,2/4/2016 6:33,41.7671089,-87.57510352,"(41.7671089, -87.575103515)"
6341297,HP429605,7/2/2008 8:40,023XX W 48TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,915,9,12,61,14,1161461,1872789,2008,2/4/2016 6:33,41.80660944,-87.68333942,"(41.806609437, -87.683339423)"
6341303,HP428223,7/2/2008 0:00,016XX E HYDE PARK BLVD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,FALSE,FALSE,2132,2,4,41,11,1188455,1871519,2008,2/4/2016 6:33,41.8025216,-87.58437608,"(41.802521598, -87.584376081)"
6341305,HP429155,3/28/2008 11:30,057XX S KOSTNER AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,813,8,13,62,6,1148011,1866249,2008,2/4/2016 6:33,41.78893121,-87.73283765,"(41.788931209, -87.732837649)"
6341306,HP424040,6/29/2008 21:30,035XX S RHODES AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,212,2,4,35,26,1180172,1881335,2008,2/4/2016 6:33,41.82965153,-87.6144519,"(41.829651528, -87.614451899)"
6341307,HP428265,7/1/2008 23:00,001XX E 36TH ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,211,2,3,35,3,1177925,1881303,2008,2/4/2016 6:33,41.82961502,-87.622697,"(41.829615019, -87.622696998)"
6341308,HP429554,7/2/2008 12:00,017XX N TROY ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1421,14,26,23,08A,1155074,1911365,2008,2/4/2016 6:33,41.91259642,-87.70573075,"(41.912596423, -87.705730753)"
6341309,HP424053,6/29/2008 19:30,045XX S MICHIGAN AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,221,2,3,38,08B,1177919,1874918,2008,2/4/2016 6:33,41.81209419,-87.62291271,"(41.812094186, -87.622912706)"
6341310,HP423718,6/29/2008 18:50,013XX W GREENLEAF AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,2423,24,49,1,6,1166247,1947084,2008,2/4/2016 6:33,42.01037908,-87.66365854,"(42.01037908, -87.663658544)"
6341311,HP429466,6/27/2008 9:00,005XX N KINGSBURY ST,1110,DECEPTIVE PRACTICE,BOGUS CHECK,ATHLETIC CLUB,FALSE,FALSE,1831,18,42,8,11,1173193,1903598,2008,2/4/2016 6:33,41.89090025,-87.63939736,"(41.890900247, -87.639397357)"
6341312,HP429640,7/2/2008 6:15,001XX S WACKER DR,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,111,1,2,32,6,1173883,1899742,2008,2/4/2016 6:33,41.88030381,-87.63697827,"(41.88030381, -87.636978269)"
6341313,HP426548,6/30/2008 22:00,013XX E 52ND ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,2131,2,4,41,6,1186175,1870932,2008,2/4/2016 6:33,41.80096504,-87.59275625,"(41.80096504, -87.592756247)"
6341314,HP424058,6/29/2008 9:00,026XX S HOMAN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1032,10,22,30,6,1154125,1886208,2008,2/4/2016 6:33,41.84358201,-87.7098885,"(41.843582005, -87.709888497)"
6341316,HP428563,7/2/2008 7:45,027XX S DEARBORN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,FALSE,FALSE,2113,1,3,35,26,1176316,1886532,2008,2/4/2016 6:33,41.84400018,-87.6284429,"(41.844000177, -87.628442902)"
6341319,HP422281,6/28/2008 14:00,016XX S WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1023,10,28,29,14,1158626,1891830,2008,2/4/2016 6:33,41.85891853,-87.69321692,"(41.858918534, -87.693216918)"
6341320,HP429678,7/2/2008 10:00,079XX S JEFFERY BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,414,4,8,46,6,1190912,1852820,2008,2/4/2016 6:33,41.75115104,-87.57596932,"(41.751151039, -87.575969317)"
6341322,HP428646,7/1/2008 16:08,032XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2112,2,2,35,14,1179125,1883686,2008,2/4/2016 6:33,41.83612682,-87.61822148,"(41.836126824, -87.618221478)"
6341324,HP426909,7/1/2008 12:33,047XX W BELMONT AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,TRUE,FALSE,1731,17,30,15,08B,1143978,1920848,2008,2/4/2016 6:33,41.93883429,-87.74625648,"(41.938834286, -87.746256484)"
6341325,HP429726,7/2/2008 15:30,053XX S CENTRAL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,814,8,23,56,7,1139926,1868755,2008,2/4/2016 6:33,41.79595924,-87.76242208,"(41.795959238, -87.762422082)"
6341326,HP429710,7/2/2008 5:00,054XX S MAPLEWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,911,9,14,63,5,1160297,1868442,2008,2/4/2016 6:33,41.79470478,-87.68772836,"(41.794704784, -87.687728356)"
6341327,HP429731,7/2/2008 13:00,011XX N HOOKER ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,FALSE,TRUE,1822,18,32,8,26,1170219,1907851,2008,2/4/2016 6:33,41.90263623,-87.65019493,"(41.902636225, -87.650194925)"
6341328,HP429722,7/2/2008 0:00,024XX N ST LOUIS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1413,14,26,22,7,1152636,1915966,2008,2/4/2016 6:33,41.92527057,-87.71456543,"(41.925270571, -87.71456543)"
6341329,HP429754,6/30/2008 10:30,067XX S MERRILL AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,331,3,5,43,6,1191703,1860774,2008,2/4/2016 6:33,41.77295831,-87.57281305,"(41.77295831, -87.572813053)"
6341330,HP429744,6/29/2008 19:00,075XX S SOUTH CHICAGO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,411,4,5,69,14,1186118,1854974,2008,2/4/2016 6:33,41.75717628,-87.59346881,"(41.757176281, -87.593468808)"
6341331,HP429762,7/2/2008 19:30,037XX S PRAIRIE AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,FALSE,FALSE,211,2,3,35,04B,1178546,1880183,2008,2/4/2016 6:33,41.82652753,-87.62045268,"(41.826527532, -87.62045268)"
6341332,HP399107,6/16/2008 8:00,002XX E HURON ST,890,THEFT,FROM BUILDING,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1834,18,42,8,6,1178066,1905133,2008,2/4/2016 6:33,41.89500282,-87.62145471,"(41.895002822, -87.621454706)"
6341333,HP429768,6/25/2008 0:00,055XX W 63RD PL,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,813,8,13,64,11,1140654,1861921,2008,2/4/2016 6:33,41.77719226,-87.75991955,"(41.777192261, -87.759919549)"
6341335,HP429635,7/2/2008 10:30,007XX W GORDON TER,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,2323,19,46,3,6,1170623,1927985,2008,2/4/2016 6:33,41.957876,-87.64811994,"(41.957875995, -87.648119936)"
